title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
Incandescent,0.246,0.723,5.0,-9.401,1.0,0.0521,7.43e-05,0.551,0.572,0.127,159.981,metal
Saturaatio,0.143,0.856,11.0,-5.422,1.0,0.0551,3.97e-05,0.719,0.111,0.0388,93.072,metal
I Speak Astronomy,0.553,0.965,7.0,-4.285,1.0,0.0929,7.43e-05,0.0443,0.34,0.161,122.005,metal
Rewind,0.252,0.903,0.0,-6.297,0.0,0.0972,0.000125,0.497,0.133,0.187,193.915,metal
Hump,0.594,0.966,4.0,-5.541,0.0,0.131,0.019,0.00351,0.119,0.0742,120.03,metal
Strike!,0.505,0.943,7.0,-7.347,1.0,0.0843,0.000218,0.296,0.392,0.228,107.531,metal
Set Course for Andromeda!!!,0.589,0.794,7.0,-6.054,1.0,0.0466,0.000579,0.788,0.0896,0.253,118.005,metal
Mass Darkness,0.366,0.985,11.0,-4.2,1.0,0.0996,6.59e-06,0.863,0.0886,0.0764,139.962,metal
floating point,0.496,0.911,10.0,-7.101,0.0,0.0441,9.04e-05,0.897,0.552,0.274,140.018,metal
Agnosie,0.377,0.966,7.0,-4.426,1.0,0.121,0.000204,0.19,0.151,0.115,131.734,metal
Intra Venus,0.41,0.974,1.0,-5.093,1.0,0.124,0.00144,0.496,0.298,0.0561,110.016,metal
Come Hell or High Water,0.577,0.677,4.0,-8.76,0.0,0.052,0.0158,0.000241,0.0904,0.56,149.996,metal
Reclusive Peace,0.248,0.997,2.0,-4.527,1.0,0.251,0.000147,0.0693,0.341,0.0579,135.011,metal
Image of Control (II),0.336,0.949,8.0,-6.752,0.0,0.0895,0.000423,0.836,0.408,0.26,119.939,metal
Chevron,0.45,0.851,1.0,-7.426,1.0,0.0394,1.22e-05,0.848,0.248,0.12,115.019,metal
Burning the Remains,0.303,0.658,7.0,-7.415,0.0,0.067,0.000376,0.02,0.115,0.044,126.877,metal
I Can Tell You About Pain,0.239,0.936,1.0,-4.397,1.0,0.135,2.97e-05,0.838,0.436,0.304,98.432,metal
Secret Sciences,0.536,0.922,11.0,-6.135,1.0,0.0465,0.000238,0.496,0.122,0.443,107.007,metal
10^(-20) Angstrom,0.386,0.819,0.0,-8.395,1.0,0.0609,0.00631,0.762,0.132,0.153,159.93,metal
Dystopia,0.44,0.628,2.0,-9.48,1.0,0.038,0.00504,0.0942,0.119,0.103,119.148,metal
Second Son of R.,0.106,0.926,6.0,-6.05,0.0,0.107,0.000575,0.0185,0.395,0.0612,159.734,metal
Damaged Wig,0.387,0.985,11.0,-3.143,1.0,0.268,0.000161,0.604,0.101,0.204,109.76,metal
The Void Alone,0.48,0.977,7.0,-5.617,1.0,0.132,0.00291,0.335,0.253,0.0955,110.015,metal
On the Wings of Nefeli,0.397,0.93,8.0,-7.05,0.0,0.116,0.0587,0.606,0.376,0.0453,145.036,metal
Golden Number,0.149,0.69,8.0,-6.899,1.0,0.35,0.00926,0.983,0.357,0.0673,179.532,metal
Lucido,0.123,0.898,4.0,-5.977,1.0,0.105,0.00142,0.87,0.109,0.0364,93.734,metal
Detestor (feat. Jessica Currys),0.219,0.912,4.0,-3.838,0.0,0.0853,1.82e-05,0.626,0.0463,0.326,150.761,metal
Transfiguration,0.188,0.828,6.0,-8.819,1.0,0.0639,0.00125,0.648,0.159,0.121,88.116,metal
Withering Waves,0.428,0.977,9.0,-4.905,1.0,0.111,7.37e-06,0.587,0.112,0.11,135.023,metal
The Fool,0.459,0.989,6.0,-4.108,1.0,0.124,0.000193,0.00323,0.181,0.186,114.925,metal
period,0.437,0.861,7.0,-5.655,0.0,0.193,0.00551,0.186,0.585,0.139,124.004,metal
Mishka!,0.375,0.955,7.0,-3.02,1.0,0.288,0.000286,0.711,0.299,0.469,169.893,metal
Duality,0.354,0.982,4.0,-3.026,0.0,0.168,0.000237,0.000294,0.204,0.186,143.772,metal
Toxicity,0.407,0.876,8.0,-4.145,1.0,0.0529,0.000254,0.00265,0.215,0.527,116.335,metal
One Step Closer,0.492,0.969,9.0,-4.419,1.0,0.0491,0.0014,1.32e-06,0.0787,0.534,95.136,metal
Jekyll and Hyde,0.537,0.964,9.0,-4.157,1.0,0.113,0.000599,1.14e-05,0.0564,0.723,155.017,metal
Stricken,0.404,0.969,8.0,-2.938,1.0,0.195,8.51e-05,0.0114,0.268,0.287,173.878,metal
Break Stuff,0.432,0.884,8.0,-6.659,1.0,0.13,0.0127,0.000527,0.166,0.61,108.948,metal
Chop Suey!,0.42,0.929,7.0,-3.899,0.0,0.121,0.000353,0.000747,0.122,0.318,127.204,metal
Cowboys From Hell,0.415,0.908,2.0,-9.701,1.0,0.0765,0.00437,0.0345,0.082,0.441,114.816,metal
The Beautiful People,0.621,0.834,10.0,-10.068,0.0,0.0557,0.000779,0.456,0.0611,0.932,143.973,metal
Last Resort,0.581,0.887,4.0,-3.659,0.0,0.0624,0.000504,0.00111,0.268,0.726,90.578,metal
Looking Down the Barrel of Today,0.487,0.987,1.0,-4.71,1.0,0.0812,0.000651,0.0506,0.284,0.473,180.065,metal
Hail to the King,0.585,0.887,3.0,-5.086,0.0,0.0362,0.000376,0.0518,0.132,0.717,118.035,metal
Under And Over It,0.468,0.996,11.0,-3.027,0.0,0.179,1.41e-05,0.0,0.26,0.102,75.978,metal
Before I Forget,0.291,0.974,6.0,-2.997,0.0,0.171,0.0177,5.44e-06,0.886,0.352,134.724,metal
Down With The Sickness,0.649,0.896,10.0,-2.704,0.0,0.056,0.000319,1.19e-05,0.102,0.92,90.009,metal
Two Weeks,0.555,0.939,1.0,-4.82,0.0,0.0547,0.00178,4.9e-05,0.231,0.577,112.004,metal
Still Counting,0.309,0.919,2.0,-3.131,1.0,0.0609,0.00039,0.000225,0.423,0.324,103.891,metal
B.Y.O.B.,0.556,0.981,1.0,-2.688,0.0,0.128,0.00662,0.0,0.218,0.703,101.423,metal
Moth,0.241,0.923,8.0,-3.495,1.0,0.0529,0.000446,0.0,0.22,0.447,172.046,metal
Bodies,0.654,0.928,4.0,-3.406,0.0,0.0717,0.00366,0.002,0.139,0.539,130.951,metal
Throne,0.426,0.888,0.0,-3.72,0.0,0.0987,0.000455,0.0,0.306,0.387,144.111,metal
Crawling,0.58,0.716,4.0,-5.201,1.0,0.034,0.0564,3.82e-06,0.396,0.304,105.084,metal
My Curse,0.197,0.956,10.0,-2.908,0.0,0.0663,7.61e-05,0.00992,0.261,0.217,177.018,metal
Du hast,0.64,0.922,9.0,-6.283,0.0,0.0385,0.00369,0.055,0.332,0.719,125.105,metal
Absolute Zero,0.552,0.988,1.0,-2.555,0.0,0.0787,0.000108,0.309,0.846,0.603,139.941,metal
The Hand That Feeds,0.587,0.99,0.0,-4.496,1.0,0.0783,0.0172,0.000668,0.104,0.49,127.992,metal
Welcome to the Family,0.567,0.946,2.0,-3.973,0.0,0.0935,0.00267,0.0,0.0567,0.709,94.985,metal
Falling Away from Me,0.468,0.769,4.0,-7.036,1.0,0.041,0.00014,0.00124,0.271,0.173,104.102,metal
Dragula,0.582,0.972,0.0,-5.248,0.0,0.0603,7.51e-05,0.000171,0.0761,0.574,125.052,metal
Strife,0.461,0.987,1.0,-1.711,0.0,0.108,3.58e-05,8.48e-05,0.359,0.318,142.031,metal
Sweet Dreams (Are Made Of This),0.39,0.642,8.0,-5.266,1.0,0.0326,0.00502,0.565,0.296,0.121,92.397,metal
Walk,0.43,0.704,1.0,-8.008,0.0,0.0804,0.000155,0.00221,0.0933,0.684,118.242,metal
Psychosocial,0.576,0.989,2.0,-1.909,1.0,0.112,0.00252,0.0032,0.0243,0.352,135.093,metal
A Warrior's Call,0.374,0.903,10.0,-4.49,1.0,0.0825,0.00075,5.85e-06,0.244,0.426,109.118,metal
Ace of Spades,0.317,0.981,6.0,-7.102,1.0,0.174,0.00242,0.00677,0.0852,0.23,140.079,metal
Freak On a Leash,0.353,0.898,2.0,-5.877,1.0,0.052,2.23e-05,0.105,0.39,0.5,103.293,metal
Brotherhood of the Snake,0.29,0.991,1.0,-3.443,1.0,0.116,4.99e-06,0.163,0.134,0.207,135.904,metal
Take A Look Around,0.49,0.856,1.0,-5.659,1.0,0.049,0.018,0.36,0.0871,0.512,101.93,metal
Breaking Skin,0.505,0.921,5.0,-2.649,0.0,0.0487,0.000104,0.0113,0.261,0.432,104.959,metal
Whiskey In The Jar,0.511,0.972,10.0,-3.751,1.0,0.0413,5.36e-06,0.00101,0.19,0.531,132.97,metal
Empty Walls,0.464,0.963,0.0,-3.568,0.0,0.0484,0.00161,0.0,0.196,0.543,160.071,metal
Are You Dead Yet,0.467,0.967,8.0,-2.99,1.0,0.0491,6.28e-06,0.31,0.301,0.314,95.991,metal
Square Hammer,0.525,0.898,2.0,-4.356,0.0,0.0476,3.16e-05,0.135,0.204,0.692,129.969,metal
Symbolic,0.364,0.982,6.0,-7.034,0.0,0.195,6.65e-05,0.0124,0.163,0.125,113.772,metal
Redneck,0.512,0.996,2.0,-2.1,1.0,0.114,5.63e-05,0.000167,0.347,0.0621,130.931,metal
Laid to Rest,0.359,0.959,1.0,-3.685,1.0,0.104,0.000216,0.00343,0.435,0.153,140.0,metal
Symphony Of Destruction - 2004 Digital Remaster,0.61,0.891,4.0,-5.452,0.0,0.0587,0.000805,0.0928,0.0657,0.501,139.903,metal
I Am Morbid,0.435,0.929,11.0,-4.456,1.0,0.0486,0.000161,2.14e-05,0.382,0.28,180.02,metal
The Red,0.509,0.843,1.0,-3.318,0.0,0.0488,0.000671,0.000803,0.348,0.343,140.055,metal
Raise Your Horns,0.46,0.876,5.0,-5.39,1.0,0.045,6.85e-05,0.798,0.151,0.517,164.992,metal
Holy War,0.195,0.995,11.0,-3.78,1.0,0.26,0.000395,0.000551,0.335,0.139,90.753,metal
Sad But True,0.633,0.846,7.0,-6.347,1.0,0.0337,0.000819,0.00139,0.0762,0.44,89.23,metal
In Waves,0.477,0.94,9.0,-3.435,1.0,0.103,0.000211,0.0518,0.346,0.328,152.0,metal
Welcome Home,0.442,0.951,11.0,-5.27,1.0,0.11,0.00648,1.12e-06,0.0887,0.153,154.004,metal
Redneck Stomp,0.245,0.861,2.0,-8.728,1.0,0.0415,0.000256,0.871,0.216,0.478,91.056,metal
The Sin And The Sentence,0.517,0.97,1.0,-3.992,1.0,0.0767,0.000386,0.00026,0.0413,0.473,100.036,metal
Is There Anybody out There?,0.408,0.953,7.0,-3.883,1.0,0.226,0.00532,0.0,0.338,0.271,177.94,metal
Stupify,0.49,0.938,1.0,-3.916,1.0,0.129,0.00234,2.17e-05,0.186,0.442,196.143,metal
Tears Don't Fall,0.212,0.924,7.0,-3.349,0.0,0.135,0.000729,2.23e-06,0.0831,0.252,162.128,metal
My Own Summer (Shove It),0.443,0.781,1.0,-4.277,1.0,0.0377,1.33e-05,0.205,0.166,0.36,71.841,metal
Adrenalize,0.465,0.96,6.0,-3.888,1.0,0.0792,0.00023,0.0,0.129,0.419,132.014,metal
Heartwork,0.196,0.995,4.0,-4.887,0.0,0.104,1.17e-06,0.0492,0.266,0.172,91.0,metal
Ich will,0.648,0.896,2.0,-4.254,1.0,0.041,0.00138,0.000819,0.0879,0.448,128.115,metal
Master Of Puppets,0.538,0.872,4.0,-7.658,0.0,0.0361,0.000608,0.573,0.0946,0.588,105.102,metal
To Hell And Back,0.536,0.849,0.0,-4.702,1.0,0.0616,0.00318,0.00197,0.104,0.297,127.002,metal
Raining Blood,0.295,0.995,1.0,-4.423,0.0,0.2,0.00052,0.36,0.127,0.0372,110.25,metal
Vice Grip,0.48,0.988,11.0,-3.229,0.0,0.0838,3.17e-05,0.00432,0.389,0.253,124.041,metal
Bat Country,0.541,0.968,0.0,-4.129,1.0,0.0396,0.000248,8.28e-06,0.423,0.511,125.04,metal
Sonne,0.507,0.914,4.0,-4.836,0.0,0.0841,0.00579,0.000112,0.401,0.308,75.091,metal
Losing You,0.272,0.903,2.0,-4.343,0.0,0.0961,0.0134,0.0,0.321,0.152,120.057,metal
Disciple,0.234,0.994,8.0,-3.659,1.0,0.229,0.00117,0.0169,0.167,0.0607,95.052,metal
Clouds Over California,0.459,0.966,2.0,-3.985,1.0,0.0758,9.11e-05,0.017,0.217,0.365,175.069,metal
Stranded,0.513,0.88,7.0,-4.69,0.0,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,metal
Twilight Of The Thunder God,0.374,0.92,6.0,-4.653,1.0,0.0501,1.62e-05,0.026,0.0802,0.273,191.014,metal
Through The Fire And Flames,0.113,0.951,0.0,-4.743,0.0,0.129,0.00176,0.00718,0.334,0.127,200.024,metal
Lola Montez,0.511,0.89,2.0,-4.833,1.0,0.0342,0.000134,8.85e-06,0.0807,0.682,152.042,metal
X,0.517,0.985,7.0,-3.291,1.0,0.175,0.00679,0.0,0.0768,0.214,111.883,metal
Moth Into Flame,0.169,0.978,4.0,-3.37,0.0,0.0657,3.28e-05,0.00395,0.0567,0.372,179.035,metal
Lightbringer,0.336,0.92,4.0,-5.872,1.0,0.0983,0.000101,0.0145,0.111,0.284,160.23,metal
Stranded,0.513,0.88,7.0,-4.69,0.0,0.0309,9.59e-05,0.00614,0.0824,0.495,92.358,metal
5 Minutes Alone,0.504,0.856,7.0,-6.271,1.0,0.0423,0.000748,0.359,0.114,0.589,95.402,metal
South Of Heaven,0.314,0.991,5.0,-3.852,0.0,0.349,0.000139,0.0652,0.11,0.0393,138.777,metal
Fear Of The Dark - 1998 Remastered Version,0.302,0.815,2.0,-8.756,0.0,0.0582,0.000762,0.00034,0.0959,0.241,109.937,metal
One,0.437,0.695,7.0,-9.447,1.0,0.0617,0.00111,0.0857,0.124,0.422,102.178,metal
Hey Mister,0.384,0.992,10.0,-3.249,0.0,0.125,3.36e-05,7.79e-05,0.565,0.0955,160.038,metal
Change (In the House of Flies),0.269,0.853,7.0,-4.647,0.0,0.0854,0.000249,0.000246,0.118,0.183,141.581,metal
White Washed,0.217,0.961,10.0,-5.289,0.0,0.0732,7.86e-06,0.0825,0.321,0.336,107.604,metal
Davidian,0.278,0.937,7.0,-6.952,1.0,0.168,0.000535,0.118,0.227,0.292,154.244,metal
Symptom Of The Universe,0.294,0.932,8.0,-8.529,1.0,0.0744,8.28e-05,0.531,0.0761,0.32,86.589,metal
Oblivion,0.261,0.938,5.0,-5.125,0.0,0.086,9.92e-05,0.0106,0.301,0.244,132.47,metal
Somewhere I Belong,0.451,0.951,1.0,-3.754,1.0,0.0645,0.00038,2.39e-06,0.261,0.449,162.065,metal
Numb,0.496,0.863,9.0,-4.153,1.0,0.0381,0.0046,0.0,0.639,0.244,110.018,metal
One Step Closer,0.492,0.969,9.0,-4.419,1.0,0.0491,0.0014,1.32e-06,0.0787,0.534,95.136,metal
Down With The Sickness,0.649,0.896,10.0,-2.704,0.0,0.056,0.000319,1.19e-05,0.102,0.92,90.009,metal
Got the Life,0.482,0.878,11.0,-6.154,0.0,0.0549,1.26e-05,0.647,0.409,0.55,123.543,metal
Break Stuff,0.423,0.919,8.0,-5.424,1.0,0.162,0.00426,7.11e-05,0.0552,0.626,107.646,metal
Last Resort,0.581,0.887,4.0,-3.659,0.0,0.0624,0.000504,0.00111,0.268,0.726,90.578,metal
Butterfly,0.736,0.811,9.0,-4.17,0.0,0.081,0.00132,0.000142,0.107,0.603,103.502,metal
Sugar,0.451,0.889,1.0,-2.693,1.0,0.261,0.00167,0.00215,0.258,0.573,131.073,metal
The Beautiful People,0.622,0.949,9.0,-4.912,1.0,0.134,0.00444,0.0656,0.0448,0.754,144.025,metal
Push It,0.557,0.978,0.0,-3.965,1.0,0.0493,0.000393,4.42e-06,0.287,0.496,149.887,metal
Boom - 2006 Remastered Version,0.563,0.924,2.0,-5.567,1.0,0.0734,0.00156,1.15e-06,0.0468,0.555,90.928,metal
I Stand Alone,0.295,0.916,0.0,-4.471,1.0,0.0737,8.26e-05,0.0,0.111,0.368,111.151,metal
Dragula,0.565,0.949,1.0,-6.113,1.0,0.0664,4.64e-05,1.07e-05,0.0822,0.63,125.034,metal
Wait And Bleed,0.382,0.996,7.0,-4.119,1.0,0.104,0.00208,0.0,0.417,0.331,93.345,metal
Killing In The Name - Remastered,0.466,0.833,7.0,-4.215,1.0,0.304,0.0266,0.0,0.0327,0.663,88.785,metal
Take Me,0.371,0.851,2.0,-3.712,1.0,0.125,0.000249,4e-05,0.0951,0.507,104.033,metal
Denial,0.602,0.907,1.0,-5.587,1.0,0.0522,2.62e-05,0.00333,0.222,0.457,104.348,metal
Bodies,0.613,0.919,4.0,-4.314,0.0,0.081,0.00212,0.000584,0.104,0.584,130.937,metal
I Hate Everything About You,0.498,0.83,6.0,-5.157,0.0,0.0421,0.00461,0.0,0.139,0.423,89.342,metal
Undead,0.511,0.937,2.0,-5.116,0.0,0.115,0.0146,0.0,0.304,0.478,163.141,metal
Soul Addiction,0.243,0.934,1.0,-4.468,0.0,0.434,0.00125,0.0,0.317,0.265,197.86,metal
Suffocate,0.537,0.904,8.0,-4.353,1.0,0.0334,0.0021,0.0,0.162,0.658,99.997,metal
Send the Pain Below,0.468,0.851,11.0,-3.617,1.0,0.0398,0.000281,0.00483,0.0644,0.287,92.079,metal
Pain,0.573,0.939,0.0,-3.552,1.0,0.0469,0.000365,0.000403,0.218,0.385,107.802,metal
Deny,0.569,0.815,7.0,-4.285,1.0,0.0306,0.0156,4.98e-06,0.161,0.322,107.938,metal
Favorite Things,0.482,0.937,9.0,-5.418,1.0,0.0364,4.57e-05,0.467,0.167,0.513,140.966,metal
Cars (Remix),0.669,0.819,11.0,-4.948,0.0,0.0748,0.0057,1.57e-05,0.149,0.542,127.984,metal
Bawitdaba,0.551,0.939,11.0,-5.371,1.0,0.171,0.00172,0.000239,0.109,0.376,90.592,metal
Cold,0.451,0.815,2.0,-5.55,0.0,0.0368,6.06e-05,0.0,0.27,0.635,147.974,metal
When Worlds Collide,0.574,0.892,11.0,-4.73,1.0,0.0967,0.00133,0.0,0.29,0.665,143.884,metal
My Own Prison,0.503,0.777,10.0,-4.789,1.0,0.0386,0.0359,0.00114,0.116,0.254,140.513,metal
Falling Away from Me,0.468,0.769,4.0,-7.036,1.0,0.041,0.00014,0.00124,0.271,0.173,104.102,metal
In The End,0.553,0.9,3.0,-4.556,0.0,0.0584,0.0113,0.0,0.322,0.397,105.213,metal
Bottom of a Bottle,0.537,0.847,6.0,-5.208,1.0,0.0383,0.00236,1.16e-06,0.0844,0.444,106.055,metal
That Day,0.527,0.975,5.0,-4.524,0.0,0.0827,0.000448,0.0431,0.372,0.577,100.055,metal
Breakdown,0.569,0.945,8.0,-5.673,0.0,0.0503,0.00936,0.0,0.121,0.492,100.04,metal
Poem,0.353,0.913,11.0,-3.075,0.0,0.11,0.000107,0.0013,0.0849,0.678,140.397,metal
You Spin Me Round (Like A Record),0.602,0.876,11.0,-5.212,1.0,0.0442,0.000122,7.16e-06,0.108,0.729,128.563,metal
Fine Again,0.429,0.855,6.0,-2.947,0.0,0.0298,0.000441,0.0188,0.209,0.327,175.554,metal
Pitiful,0.54,0.959,8.0,-3.775,1.0,0.0452,0.000817,0.0,0.376,0.486,131.83,metal
Duality,0.354,0.982,4.0,-3.026,0.0,0.168,0.000237,0.000294,0.204,0.186,143.772,metal
Sweet Dreams (Are Made Of This),0.199,0.622,8.0,-6.749,1.0,0.0368,0.00745,0.794,0.204,0.142,183.491,metal
Linchpin,0.693,0.871,0.0,-3.389,1.0,0.0844,0.00358,2.01e-05,0.11,0.545,111.989,metal
Bartender,0.666,0.793,6.0,-6.028,1.0,0.0647,0.00219,3.49e-06,0.0799,0.451,96.047,metal
Halo,0.529,0.92,3.0,-4.168,1.0,0.0649,2.87e-05,0.00202,0.0582,0.437,111.132,metal
Surface,0.499,0.995,4.0,-3.536,1.0,0.227,0.000401,0.0,0.429,0.235,142.271,metal
Waffle,0.479,0.835,3.0,-5.988,1.0,0.1,0.00058,0.000101,0.0924,0.67,191.615,metal
Paralyzer,0.645,0.941,4.0,-3.425,0.0,0.0448,0.169,0.0,0.251,0.88,106.015,metal
What If,0.441,0.894,2.0,-5.525,0.0,0.0576,0.000121,3.37e-05,0.34,0.199,149.387,metal
Suffocate,0.508,0.903,11.0,-3.412,1.0,0.0594,7.29e-05,0.921,0.155,0.516,111.943,metal
Blurry,0.431,0.94,3.0,-4.462,0.0,0.0563,0.00916,0.0,0.142,0.48,157.477,metal
Kryptonite,0.545,0.86,11.0,-5.054,0.0,0.0306,0.00624,2.18e-05,0.165,0.591,99.031,metal
All Around Me,0.479,0.884,9.0,-4.762,1.0,0.0483,0.0338,0.0,0.0802,0.447,146.922,metal
The Diary of Jane,0.391,0.963,10.0,-4.378,0.0,0.0773,5.86e-05,0.0689,0.14,0.328,167.065,metal
Blue Monday,0.589,0.696,8.0,-8.109,1.0,0.034,8.65e-05,3.43e-05,0.0779,0.933,129.833,metal
Switchback,0.442,0.824,10.0,-6.66,1.0,0.0403,1.73e-05,8.21e-05,0.26,0.35,112.95,metal
Freak On a Leash,0.339,0.891,2.0,-6.527,1.0,0.0522,3.22e-05,0.115,0.388,0.548,102.925,metal
Nookie,0.548,0.926,11.0,-5.967,1.0,0.0907,0.00237,0.163,0.712,0.307,97.55,metal
Leader Of Men,0.495,0.696,9.0,-5.889,1.0,0.0422,0.00257,1.17e-05,0.113,0.211,103.327,metal
Black Dahlia,0.555,0.709,6.0,-7.375,0.0,0.0339,0.0687,0.0,0.143,0.418,139.986,metal
Stupid Girl,0.436,0.869,7.0,-4.378,1.0,0.065,0.000126,6.23e-05,0.0896,0.244,138.812,metal
Papercut,0.524,0.939,9.0,-3.994,1.0,0.113,0.00022,0.0,0.623,0.678,150.184,metal
Spit,0.546,0.948,7.0,-5.002,1.0,0.0843,0.00082,2.42e-05,0.305,0.451,97.317,metal
Crawling In The Dark,0.592,0.932,6.0,-4.491,0.0,0.0885,0.000295,7.59e-05,0.138,0.691,93.675,metal
Between Angels And Insects,0.494,0.953,2.0,-3.272,0.0,0.0616,0.000186,0.000163,0.359,0.359,93.6,metal
Living Dead Girl,0.485,0.907,6.0,-7.173,0.0,0.0808,0.00302,0.00617,0.326,0.46,103.043,metal
Stupify,0.49,0.938,1.0,-3.916,1.0,0.129,0.00234,2.17e-05,0.186,0.442,196.143,metal
Bulls On Parade,0.412,0.919,5.0,-7.291,1.0,0.184,0.0124,0.0601,0.424,0.568,166.367,metal
Voodoo,0.774,0.673,10.0,-8.286,0.0,0.048,0.189,2.63e-06,0.151,0.798,120.014,metal
Rapture,0.444,0.702,6.0,-6.799,1.0,0.0608,0.00641,7.75e-06,0.217,0.264,148.096,metal
Through Glass,0.545,0.753,3.0,-4.618,0.0,0.036,0.0417,0.0,0.389,0.404,105.754,metal
A Flat,0.511,0.82,0.0,-4.509,1.0,0.0444,0.00012,0.00399,0.153,0.376,75.801,metal
Wasting My Time,0.449,0.776,2.0,-5.594,1.0,0.0322,0.00171,0.0,0.0698,0.19,148.11,metal
Pardon Me,0.582,0.817,1.0,-6.489,0.0,0.0631,0.000988,0.0139,0.129,0.283,152.018,metal
Wasteland,0.391,0.801,6.0,-5.102,0.0,0.0813,0.000426,0.000208,0.0662,0.339,146.729,metal
So Far Away,0.503,0.942,4.0,-5.025,0.0,0.094,0.000105,0.0,0.248,0.396,106.039,metal
Make Me Suffer,0.579,0.934,6.0,-4.324,1.0,0.0673,0.000469,0.0,0.234,0.641,93.978,metal
Across the Nation,0.591,0.713,6.0,-6.186,1.0,0.0342,0.000344,5.95e-06,0.0679,0.451,117.882,metal
Ether,0.403,0.937,8.0,-4.169,0.0,0.189,0.00107,0.0,0.221,0.203,184.891,metal
Just Like You,0.373,0.737,1.0,-5.282,1.0,0.0297,9.4e-06,0.0,0.0696,0.572,177.9,metal
Get Up Again,0.26,0.896,9.0,-6.393,1.0,0.109,2.66e-06,0.0212,0.0815,0.558,192.392,metal
Wait,0.502,0.934,9.0,-3.899,1.0,0.0553,8.38e-06,0.164,0.0921,0.484,102.121,metal
Cowboy,0.608,0.897,1.0,-2.921,1.0,0.291,0.085,0.0,0.108,0.871,166.652,metal
Sun Doesn't Rise,0.292,0.984,5.0,-2.369,1.0,0.173,0.00012,3.77e-05,0.355,0.502,98.766,metal
Loco,0.497,0.914,6.0,-6.532,1.0,0.0601,0.00178,0.00105,0.258,0.155,133.738,metal
Just So You Know,0.257,0.797,5.0,-6.398,1.0,0.0461,0.000709,0.00191,0.495,0.237,95.006,metal
New Disease,0.566,0.909,7.0,-4.184,1.0,0.0637,5.81e-05,0.000254,0.0981,0.281,121.966,metal
Chop Suey!,0.413,0.933,7.0,-3.912,0.0,0.127,0.000365,0.0023,0.121,0.32,127.202,metal
Guilt (Hold Down),0.223,0.849,11.0,-5.438,0.0,0.058,0.000336,0.0,0.115,0.263,158.301,metal
Fly From The Inside,0.482,0.916,5.0,-4.557,1.0,0.0473,3.51e-05,0.000588,0.0474,0.38,96.101,metal
How Can I Live,0.539,0.984,5.0,-3.098,1.0,0.0521,5.35e-05,0.0341,0.712,0.502,100.903,metal
Higher,0.454,0.826,2.0,-6.302,1.0,0.0352,4.88e-05,0.000185,0.225,0.458,155.84,metal
Let Me Out,0.553,0.871,1.0,-5.31,1.0,0.0589,0.0246,0.000107,0.181,0.452,144.064,metal
Sell Your Soul,0.604,0.83,6.0,-5.968,0.0,0.0548,0.000206,0.0,0.214,0.491,140.071,metal
How You Remind Me - LP Mix,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.52,172.094,metal
Sleepwalking,0.519,0.9,3.0,-4.533,0.0,0.0753,0.00117,0.0,0.36,0.398,116.813,metal
Awake,0.396,0.753,7.0,-4.153,1.0,0.057,2.64e-05,0.00513,0.32,0.504,111.865,metal
Home,0.622,0.941,9.0,-4.651,1.0,0.162,0.0027,0.00185,0.132,0.548,89.756,metal
Caught In The Rain,0.41,0.888,2.0,-4.966,1.0,0.0744,0.000506,0.0155,0.108,0.231,159.919,metal
The World Is Yours,0.267,0.988,0.0,-4.146,1.0,0.152,6.04e-05,0.485,0.186,0.0989,184.849,metal
River of Fire,0.442,0.895,4.0,-4.388,1.0,0.101,0.0173,9.9e-06,0.715,0.496,143.829,metal
The Solace System,0.407,0.956,5.0,-4.946,0.0,0.0833,0.0013,0.000474,0.076,0.276,152.107,metal
Lilith,0.292,0.983,10.0,-4.156,1.0,0.193,1.69e-05,2.31e-05,0.323,0.0378,154.765,metal
Born from Hope,0.423,0.716,5.0,-5.324,0.0,0.0451,0.00465,9.98e-05,0.101,0.138,127.961,metal
Secret Door,0.46,0.954,0.0,-5.208,1.0,0.0649,0.00345,0.0647,0.119,0.184,102.055,metal
Dim Days of Dolor,0.455,0.903,0.0,-4.672,1.0,0.0392,0.000232,0.000459,0.0733,0.401,128.034,metal
The Witness,0.472,0.96,11.0,-3.171,0.0,0.0812,8.8e-05,6.26e-05,0.111,0.698,175.048,metal
Dawn Brings No Mercy,0.466,0.979,2.0,-4.69,1.0,0.122,0.000244,0.000296,0.299,0.0959,134.94,metal
Remembrance,0.543,0.985,11.0,-4.684,0.0,0.0623,7.26e-05,0.00105,0.086,0.271,109.991,metal
Legion,0.228,0.941,4.0,-5.965,0.0,0.0741,0.000115,0.0276,0.165,0.217,119.407,metal
Personal Hell,0.407,0.852,5.0,-5.595,0.0,0.0408,0.175,0.0,0.134,0.471,81.014,metal
Revangels,0.484,0.925,8.0,-4.686,1.0,0.148,0.00837,1.62e-06,0.109,0.27,140.012,metal
What's Left Inside,0.457,0.924,11.0,-3.191,0.0,0.0554,0.000627,0.0,0.576,0.454,96.004,metal
Shadows in My Head,0.474,0.867,9.0,-6.895,0.0,0.0715,0.00185,0.373,0.0652,0.25,75.016,metal
